NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME,PARENT,LEVEL_NUMBER,OFFICIAL_LEVEL_NAME,count
Prince Rupert,PORT_CAPRR,ALL#WORLD#NOAME#CAN#PORT_CAPRR,false,,PORT_TERMINAL,CAN,1,PORT_TERMINAL,2
Toledo,TOLEDO,ALL#WORLD#EUR#ESP#SPCMA#TOLEDO,false,,CITY,ESP,2,PROVINCE,4
Stara Zagora,STRZAGR,ALL#WORLD#EUR#BGR#STRZAGR,false,,STATE,BGR,1,REGION,2
Central Moravia,CZE_CENTRAL_MORAVIA,ALL#WORLD#EUR#CZE#CZE_CENTRAL_MORAVIA,false,,REGION,CZE,1,REGION,2
Trostyanka,TROSTY,ALL#WORLD#EUR#RUS#SOUFD#VOLFS#TROSTY,false,,CITY,RUS,3,THIRD-LEVEL ADMINISTRATIVE DIVISION,2
Reutlingen,DE141,ALL#WORLD#EUR#DEU#DE1#DE14#DE141,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Burdur,BURDUR,ALL#WORLD#ASIA#TUR#BURDUR,false,,STATE,TUR,1,PROVINCE,2
Brest,PORT_FRBES,ALL#WORLD#EUR#FRA#PORT_FRBES,false,,PORT_TERMINAL,FRA,1,PORT_TERMINAL,2
Zhuhai,PORT_CNZUH,ALL#WORLD#ASIA#CHN#PORT_CNZUH,false,,PORT_TERMINAL,CHN,1,PORT_TERMINAL,2
Hopa,HOP,ALL#WORLD#ASIA#TUR#ARTVN#HOP,false,,CITY,TUR,2,DISTRICT,2
Cai Mep,PORT_VNCMT,ALL#WORLD#ASIA#VNM#PORT_VNCMT,false,,PORT_TERMINAL,VNM,1,PORT_TERMINAL,2
Dnipriany,DNIPRI,ALL#WORLD#EUR#UKR#SOUKR#KHERS#DNIPRI,false,,CITY,UKR,3,CITY,2
Wesel,DEA1F,ALL#WORLD#EUR#DEU#DEA#DEA1#DEA1F,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Myshuryn Rih,PORT_DNIPR_MR,ALL#WORLD#EUR#UKR#PORT_DNIPR_MR,false,,PORT_TERMINAL,UKR,1,PORT_TERMINAL,2
Community of Madrid,ES30,ALL#WORLD#EUR#ESP#ES3#ES30,false,,REGION,ESP,2,PROVINCE,2
Taizhou,PORT_CNTZO,ALL#WORLD#ASIA#CHN#PORT_CNTZO,false,,PORT_TERMINAL,CHN,1,PORT_TERMINAL,2
Sicily,ITG1,ALL#WORLD#EUR#ITA#ITG#ITG1,false,,REGION,ITA,2,PROVINCE,2
Koochi,KOO,ALL#WORLD#ASIA#JPN#KOO,false,,CITY,JPN,1,PREFECTURE,2
Siirt,SIIRT,ALL#WORLD#ASIA#TUR#SIIRT,false,,STATE,TUR,1,PROVINCE,2
Mundo Novo,MNDMS,ALL#WORLD#SOAME#BRA#BRASE#MATOS#MNDMS,false,,CITY,BRA,3,CITY,2
Portland OR,PORT_USPDX,ALL#WORLD#NOAME#USA#PORT_USPDX,false,,PORT_TERMINAL,USA,1,PORT_TERMINAL,2
Amagasaki,AMA,ALL#WORLD#ASIA#JPN#AMA,false,,CITY,JPN,1,PREFECTURE,2
Réunion,FRY4,ALL#WORLD#EUR#FRA#FRY#FRY4,false,,REGION,FRA,2,DEPARTMENT,2
Colombo,PORT_LKCMB,ALL#WORLD#ASIA#LKA#PORT_LKCMB,false,,PORT_TERMINAL,LKA,1,PORT_TERMINAL,2
Soria,ES417,ALL#WORLD#EUR#ESP#ES4#ES41#ES417,false,,DEPARTMENT,ESP,3,COMARCA,2
Mayotte,FRY5,ALL#WORLD#EUR#FRA#FRY#FRY5,false,,REGION,FRA,2,DEPARTMENT,3
Würzburg,WRZBURG---GER,ALL#WORLD#EUR#DEU#BAVAR#WRZBURG---GER,false,,TERRITORY,DEU,2,DISTRICT,2
Guaira,PORT_BRGIA,ALL#WORLD#SOAME#BRA#PORT_BRGIA,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Chistopol,PORT_RUCHL,ALL#WORLD#EUR#RUS#PORT_RUCHL,false,,PORT_TERMINAL,RUS,1,PORT_TERMINAL,2
Huesca,ES241,ALL#WORLD#EUR#ESP#ES2#ES24#ES241,false,,DEPARTMENT,ESP,3,COMARCA,2
Potsdam-Mittelmark,DE40E,ALL#WORLD#EUR#DEU#DE4#DE40#DE40E,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Belitung,BELITUNG,ALL#WORLD#ASIA#IDN#BELITUNG,false,,CITY,IDN,1,GEOGRAPHICAL UNIT,2
Dublin,IE061,ALL#WORLD#EUR#IRL#IE0#IE06#IE061,false,,DEPARTMENT,IRL,3,DEPARTMENT,2
Mikhaylovka,PORT_MIKHAILOVKA,ALL#WORLD#EUR#RUS#PORT_MIKHAILOVKA,false,,PORT_TERMINAL,RUS,1,PORT_TERMINAL,2
Altenburger Land,ALTENBURGERLAND---GER,ALL#WORLD#EUR#DEU#THURI#ALTENBURGERLAND---GER,false,,TERRITORY,DEU,2,DISTRICT,2
Albany (FIS),PORT_AUALH,ALL#WORLD#OCE#AUS#PORT_AUALH,false,,PORT_TERMINAL,AUS,1,PORT_TERMINAL,2
Cuiabá,PORT_BRCBA,ALL#WORLD#SOAME#BRA#PORT_BRCBA,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Campania,ITF3,ALL#WORLD#EUR#ITA#ITF#ITF3,false,,REGION,ITA,2,PROVINCE,2
Darmstadt-Dieburg,DARMSTADT-DIEBURG--GER,ALL#WORLD#EUR#DEU#HESSE#DARMSTADT-DIEBURG--GER,false,,TERRITORY,DEU,2,DISTRICT,2
Bin Qasim,BINQASIM,ALL#WORLD#ASIA#PAK#BINQASIM,false,,CITY,PAK,1,PROVINCE,2
Rio Negro,RNGMS,ALL#WORLD#SOAME#BRA#BRASE#MATOS#RNGMS,false,,CITY,BRA,3,CITY,2
Amasya,AMASYA,ALL#WORLD#ASIA#TUR#AMASYA,false,,STATE,TUR,1,PROVINCE,2
Aracaju,ARCJ,ALL#WORLD#SOAME#BRA#BRACW#SERGI#ARCJ,false,,CITY,BRA,3,CITY,2
Terneuzen,PORT_NLTNZ,ALL#WORLD#EUR#NLD#PORT_NLTNZ,false,,PORT_TERMINAL,NLD,1,PORT_TERMINAL,2
Lubuk Gaung,PORT_LUBUK,ALL#WORLD#ASIA#IDN#PORT_LUBUK,false,,PORT_TERMINAL,IDN,1,PORT_TERMINAL,2
Lagos,PORT_NGLOS,ALL#WORLD#AFR#NGA#PORT_NGLOS,false,,PORT_TERMINAL,NGA,1,PORT_TERMINAL,2
Ordu,ORDU,ALL#WORLD#ASIA#TUR#ORDU,false,,STATE,TUR,1,PROVINCE,2
Münster,DEA3,ALL#WORLD#EUR#DEU#DEA#DEA3,false,,REGION,DEU,2,DISTRICT,2
"Erzurum, Erzincan, Bayburt",TRA1,ALL#WORLD#ASIA#TUR#TRA#TRA1,false,,REGION,TUR,2,DISTRICT,2
Kiliia,KILIIA,ALL#WORLD#EUR#UKR#ODE#KILIIA,false,,CITY,UKR,2,RAION,2
Oristano,ITG2G,ALL#WORLD#EUR#ITA#ITG#ITG2#ITG2G,false,,DEPARTMENT,ITA,3,MUNICIPALITY,2
Giresun,TR903,ALL#WORLD#ASIA#TUR#TR9#TR90#TR903,false,,DEPARTMENT,TUR,3,DEPARTMENT,3
Malatya,MTLY,ALL#WORLD#ASIA#TUR#MTLY,false,,STATE,TUR,1,PROVINCE,2
Stendal,STENDAL---GER,ALL#WORLD#EUR#DEU#SAXOY#STENDAL---GER,false,,TERRITORY,DEU,2,DISTRICT,2
Córdoba,CORDOBA,ALL#WORLD#EUR#ESP#SPAND#CORDOBA,false,,CITY,ESP,2,PROVINCE,3
Guangzhou,PORT_CNGGZ,ALL#WORLD#ASIA#CHN#PORT_CNGGZ,false,,PORT_TERMINAL,CHN,1,PORT_TERMINAL,2
Togliatti,TOLIATTI,ALL#WORLD#EUR#RUS#VOLFD#SAMFS#TOLIATTI,false,,CITY,RUS,3,THIRD-LEVEL ADMINISTRATIVE DIVISION,2
Himeji,HIM,ALL#WORLD#ASIA#JPN#HIM,false,,CITY,JPN,1,PREFECTURE,2
Tobata,TOBATA,ALL#WORLD#ASIA#JPN#TOBATA,false,,CITY,JPN,1,PREFECTURE,2
Siegen-Wittgenstein,SIEGEN-WITTGENSTEIN--GER,ALL#WORLD#EUR#DEU#NRHWE#SIEGEN-WITTGENSTEIN--GER,false,,TERRITORY,DEU,2,DISTRICT,2
Gornostaevka,GORNO,ALL#WORLD#EUR#UKR#SOUKR#KHERS#GORNO,false,,CITY,UKR,3,CITY,2
Beirut,BEIRUT,ALL#WORLD#ASIA#LBN#BEIRUT,false,,CITY,LBN,1,GOVERNORATE,2
Melilla,ESP_MELILLA,ALL#WORLD#EUR#ESP#ESP_MELILLA,false,,CITY,ESP,1,AUTONOMOUS COMMUNITY,2
Ghent,PORT_BEGNE,ALL#WORLD#EUR#BEL#PORT_BEGNE,false,,PORT_TERMINAL,BEL,1,PORT_TERMINAL,2
Astrakhan,PORT_RUASF,ALL#WORLD#EUR#RUS#PORT_RUASF,false,,PORT_TERMINAL,RUS,1,PORT_TERMINAL,2
Ooita,OOITA,ALL#WORLD#ASIA#JPN#OOITA,false,,CITY,JPN,1,PREFECTURE,2
Port Arthur,PT_ARTHUR,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#PT_ARTHUR,false,,CITY,USA,3,CITY,2
Verden,DE93B,ALL#WORLD#EUR#DEU#DE9#DE93#DE93B,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Northwest,ES1,ALL#WORLD#EUR#ESP#ES1,false,,NATIONAL_REGION,ESP,1,AUTONOMOUS COMMUNITY,3
Tuttlingen,DE137,ALL#WORLD#EUR#DEU#DE1#DE13#DE137,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Miesbach,DE21F,ALL#WORLD#EUR#DEU#DE2#DE21#DE21F,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
"Konya, Karaman",TR52,ALL#WORLD#ASIA#TUR#TR5#TR52,false,,REGION,TUR,2,DISTRICT,2
Palermo,PALRMO,ALL#WORLD#EUR#ITA#ITAI#ITSIC#PALRMO,false,,CITY,ITA,3,MUNICIPALITY,3
ISKENDERUN,PORT_TRISK,ALL#WORLD#ASIA#TUR#PORT_TRISK,false,,PORT_TERMINAL,TUR,1,PORT_TERMINAL,2
Yokosuka,PORT_JPYOS,ALL#WORLD#ASIA#JPN#PORT_JPYOS,false,,PORT_TERMINAL,JPN,1,PORT_TERMINAL,2
Balchik,BALCHIK,ALL#WORLD#EUR#BGR#BALCHIK,false,,CITY,BGR,1,REGION,2
Steinfurt,DEA37,ALL#WORLD#EUR#DEU#DEA#DEA3#DEA37,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Hoping,PORT_TWHOP,ALL#WORLD#ASIA#TWN#PORT_TWHOP,false,,PORT_TERMINAL,TWN,1,PORT_TERMINAL,2
Bad Tölz-Wolfratshausen,DE216,ALL#WORLD#EUR#DEU#DE2#DE21#DE216,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
León,LEON,ALL#WORLD#EUR#ESP#SPCAN#LEON,false,,CITY,ESP,2,PROVINCE,2
Hiroshima,PORT_JPHIJ,ALL#WORLD#ASIA#JPN#PORT_JPHIJ,false,,PORT_TERMINAL,JPN,1,PORT_TERMINAL,2
Mostaganem,PORT_DZMOS,ALL#WORLD#AFR#DZA#PORT_DZMOS,false,,PORT_TERMINAL,DZA,1,PORT_TERMINAL,2
Sfax,SFAX,ALL#WORLD#AFR#TUN#SFAX,false,,CITY,TUN,1,GOVERNORATE,2
Northern Hungary,HU31,ALL#WORLD#EUR#HUN#HU3#HU31,false,,REGION,HUN,2,DISTRICT,2
Gabrovo,GABRV,ALL#WORLD#EUR#BGR#GABRV,false,,CITY,BGR,1,REGION,2
Hilli,PORT_INHLI,ALL#WORLD#ASIA#IND#PORT_INHLI,false,,PORT_TERMINAL,IND,1,PORT_TERMINAL,2
Porto Murtinho,PORT_BRPMH,ALL#WORLD#SOAME#BRA#PORT_BRPMH,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Tarahan,TARAHAN,ALL#WORLD#ASIA#IDN#TARAHAN,false,,CITY,IDN,1,GEOGRAPHICAL UNIT,2
Conakry,PORT_GNCKY,ALL#WORLD#AFR#GIN#PORT_GNCKY,false,,PORT_TERMINAL,GIN,1,PORT_TERMINAL,2
Montenegro,ME0,ALL#WORLD#EUR#MNE#ME0,false,,NATIONAL_REGION,MNE,1,MUNICIPALITY,4
Qinzhou,QINZHOU,ALL#WORLD#ASIA#CHN#GUANX#QINZHOU,false,,CITY,CHN,2,PREFECTURE-LEVEL DIVISION,2
Märkisch-Oderland,DE409,ALL#WORLD#EUR#DEU#DE4#DE40#DE409,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Olvia,OLVIA,ALL#WORLD#EUR#UKR#SOUKR#MYKOL#OLVIA,false,,CITY,UKR,3,CITY,2
Lisbon,PORT_PTLIS,ALL#WORLD#EUR#PRT#PORT_PTLIS,false,,PORT_TERMINAL,PRT,1,PORT_TERMINAL,2
Sömmerda,SMMERDA---GER,ALL#WORLD#EUR#DEU#THURI#SMMERDA---GER,false,,TERRITORY,DEU,2,DISTRICT,2
Ooita,PORT_JPOIT,ALL#WORLD#ASIA#JPN#PORT_JPOIT,false,,PORT_TERMINAL,JPN,1,PORT_TERMINAL,2
Ishinomaki,ISHI,ALL#WORLD#ASIA#JPN#ISHI,false,,CITY,JPN,1,PREFECTURE,2
Kozatske,PORT_KHEKO,ALL#WORLD#EUR#UKR#PORT_KHEKO,false,,PORT_TERMINAL,UKR,1,PORT_TERMINAL,2
Île-de-France,FR1,ALL#WORLD#EUR#FRA#FR1,false,,NATIONAL_REGION,FRA,1,METROPOLITAN REGION,2
Rhône-Alpes,FRK2,ALL#WORLD#EUR#FRA#FRK#FRK2,false,,REGION,FRA,2,DEPARTMENT,2
Badajoz,BADAJOZ,ALL#WORLD#EUR#ESP#SPEXT#BADAJOZ,false,,CITY,ESP,2,PROVINCE,2
Chennai,PORT_INMAA,ALL#WORLD#ASIA#IND#PORT_INMAA,false,,PORT_TERMINAL,IND,1,PORT_TERMINAL,2
Dakar,DAKA,ALL#WORLD#AFR#SEN#DAKA,false,,CITY,SEN,1,REGION,2
Toyohashi,PORT_JPTHS,ALL#WORLD#ASIA#JPN#PORT_JPTHS,false,,PORT_TERMINAL,JPN,1,PORT_TERMINAL,2
San martin,MARTIN,ALL#WORLD#SOAME#ARG#MARTIN,false,,CITY,ARG,1,CITY,2
Ust-Donetsky,USTDONET,ALL#WORLD#EUR#RUS#SOUFD#ROSFS#USTDONET,false,,CITY,RUS,3,THIRD-LEVEL ADMINISTRATIVE DIVISION,2
Corumba,PORT_BRCMG,ALL#WORLD#SOAME#BRA#PORT_BRCMG,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Upper Norrland,SE33,ALL#WORLD#EUR#SWE#SE3#SE33,false,,REGION,SWE,2,MUNICIPALITY,2
Oran,PORT_DZORN,ALL#WORLD#AFR#DZA#PORT_DZORN,false,,PORT_TERMINAL,DZA,1,PORT_TERMINAL,2
Macaé,MACAE,ALL#WORLD#SOAME#BRA#BRANE#RIODE#MACAE,false,,CITY,BRA,3,CITY,2
Nordhausen,DEG07,ALL#WORLD#EUR#DEU#DEG#DEG0#DEG07,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Caen,CAEN,ALL#WORLD#EUR#FRA#CAEN,false,,CITY,FRA,1,METROPOLITAN REGION,2
Catalonia,ES51,ALL#WORLD#EUR#ESP#ES5#ES51,false,,REGION,ESP,2,PROVINCE,2
Chornomorsk,PORT_UAILK,ALL#WORLD#EUR#UKR#PORT_UAILK,false,,PORT_TERMINAL,UKR,1,PORT_TERMINAL,2
West,ROU_SWO_W,ALL#WORLD#EUR#ROU#ROU_SWO#ROU_SWO_W,false,,REGION,ROU,2,COMMUNES AND VILLAGE,4
Panjang,PORT_IDPNJ,ALL#WORLD#ASIA#IDN#PORT_IDPNJ,false,,PORT_TERMINAL,IDN,1,PORT_TERMINAL,2
Shimonoseki,PORT_JPSHS,ALL#WORLD#ASIA#JPN#PORT_JPSHS,false,,PORT_TERMINAL,JPN,1,PORT_TERMINAL,2
Mombasa,PORT_KEMBA,ALL#WORLD#AFR#KEN#PORT_KEMBA,false,,PORT_TERMINAL,KEN,1,PORT_TERMINAL,2
Hedland,HEDLAND,ALL#WORLD#OCE#AUS#HEDLAND,false,,CITY,AUS,1,STATE,2
Vaslui,RO216,ALL#WORLD#EUR#ROU#RO2#RO21#RO216,false,,DEPARTMENT,ROU,3,DEPARTMENT,2
Vizag,PORT_INVIG,ALL#WORLD#ASIA#IND#PORT_INVIG,false,,PORT_TERMINAL,IND,1,PORT_TERMINAL,2
Cuxhaven,CUXHAVEN-GER,ALL#WORLD#EUR#DEU#LOWSA#CUXHAVEN-GER,false,,TERRITORY,DEU,2,DISTRICT,2
Longkou,LONGKOU,ALL#WORLD#ASIA#CHN#SHAND#LONGKOU,false,,CITY,CHN,2,PREFECTURE-LEVEL DIVISION,2
Bin Qasim,PORT_PKBQM,ALL#WORLD#ASIA#PAK#PORT_PKBQM,false,,PORT_TERMINAL,PAK,1,PORT_TERMINAL,2
Carboneras,CARBONERAS,ALL#WORLD#EUR#ESP#CARBONERAS,false,,CITY,ESP,1,AUTONOMOUS COMMUNITY,2
Karaman,TR522,ALL#WORLD#ASIA#TUR#TR5#TR52#TR522,false,,DEPARTMENT,TUR,3,DEPARTMENT,2
Waldeck-Frankenberg,WALDECK-FRANKENBERG--GER,ALL#WORLD#EUR#DEU#HESSE#WALDECK-FRANKENBERG--GER,false,,TERRITORY,DEU,2,DISTRICT,2
Haifa,PORT_ILHFA,ALL#WORLD#ASIA#ISR#PORT_ILHFA,false,,PORT_TERMINAL,ISR,1,PORT_TERMINAL,2
Coronel Bicaco,PORT_BRBIC,ALL#WORLD#SOAME#BRA#PORT_BRBIC,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Lesser Poland,LESSPOLD,ALL#WORLD#EUR#POL#LESSPOLD,false,,STATE,POL,1,VOIVODSHIP,2
Danube MN,PORT_DANMN,ALL#WORLD#NOAME#USA#PORT_DANMN,false,,PORT_TERMINAL,USA,1,PORT_TERMINAL,2
Pest,HU12,ALL#WORLD#EUR#HUN#HU1#HU12,false,,REGION,HUN,2,DISTRICT,3
Recife,PORT_BRREC,ALL#WORLD#SOAME#BRA#PORT_BRREC,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Rotterdam,PORT_NLRTM,ALL#WORLD#EUR#NLD#PORT_NLRTM,false,,PORT_TERMINAL,NLD,1,PORT_TERMINAL,2
Kumai,PORT_IDKUM,ALL#WORLD#ASIA#IDN#PORT_IDKUM,false,,PORT_TERMINAL,IDN,1,PORT_TERMINAL,2
Paris,PAR,ALL#WORLD#EUR#FRA#PAR,false,,CITY,FRA,1,METROPOLITAN REGION,2
Rabaul,PORT_RABAUL,ALL#WORLD#OCE#PNG#EASTNEWBRITAIN#PORT_RABAUL,false,,CITY,PNG,2,DISTRICT,2
Novo Remanso,PORT_BRRMA,ALL#WORLD#SOAME#BRA#PORT_BRRMA,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Neu-Ulm,DE279,ALL#WORLD#EUR#DEU#DE2#DE27#DE279,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
M. Kyiv,UA630,ALL#WORLD#EUR#UKR#UA6#UA63#UA630,false,,DEPARTMENT,UKR,3,DEPARTMENT,2
Manila,PORT_PHMNL,ALL#WORLD#ASIA#PHL#PORT_PHMNL,false,,PORT_TERMINAL,PHL,1,PORT_TERMINAL,2
Passero,PORT_PASSERO,ALL#WORLD#EUR#ITA#ITAI#ITSIC#PORT_PASSERO,false,,CITY,ITA,3,MUNICIPALITY,2
South Muntenia,RO31,ALL#WORLD#EUR#ROU#RO3#RO31,false,,REGION,ROU,2,COMMUNES AND VILLAGE,2
Koblenz,DEB1,ALL#WORLD#EUR#DEU#DEB#DEB1,false,,REGION,DEU,2,DISTRICT,2
North Frisia,DEF07,ALL#WORLD#EUR#DEU#DEF#DEF0#DEF07,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Tirschenreuth,TIRSCHENREUTH---GER,ALL#WORLD#EUR#DEU#BAVAR#TIRSCHENREUTH---GER,false,,TERRITORY,DEU,2,DISTRICT,2
Adelaide,PORT_AUADL,ALL#WORLD#OCE#AUS#PORT_AUADL,false,,PORT_TERMINAL,AUS,1,PORT_TERMINAL,2
Olt,RO414,ALL#WORLD#EUR#ROU#RO4#RO41#RO414,false,,DEPARTMENT,ROU,3,DEPARTMENT,2
Bagendang,BAGENDANG,ALL#WORLD#ASIA#IDN#BAGENDANG,false,,CITY,IDN,1,GEOGRAPHICAL UNIT,2
Lajes,LAJESRN,ALL#WORLD#SOAME#BRA#BRACW#RIOGN#LAJESRN,false,,CITY,BRA,3,CITY,2
Yokohama,YOKO,ALL#WORLD#ASIA#JPN#YOKO,false,,CITY,JPN,1,PREFECTURE,2
Assis,PORT_BRABL,ALL#WORLD#SOAME#BRA#PORT_BRABL,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Samsun,TR831,ALL#WORLD#ASIA#TUR#TR8#TR83#TR831,false,,DEPARTMENT,TUR,3,DEPARTMENT,3
Dumai,DUMA,ALL#WORLD#ASIA#IDN#DUMA,false,,CITY,IDN,1,GEOGRAPHICAL UNIT,2
Odesa,PORT_UAODS,ALL#WORLD#EUR#UKR#PORT_UAODS,false,,PORT_TERMINAL,UKR,1,PORT_TERMINAL,2
Tyaginka,PORT_TYAGIN,ALL#WORLD#EUR#UKR#PORT_TYAGIN,false,,PORT_TERMINAL,UKR,1,PORT_TERMINAL,2
"Kayseri, Sivas, Yozgat",TUR_KAY_SIV_YOZ,ALL#WORLD#ASIA#TUR#TUR_KAY_SIV_YOZ,false,,REGION,TUR,1,PROVINCE,2
KwaZulu-Natal,PORT_ZANAL,ALL#WORLD#AFR#ZAF#PORT_ZANAL,false,,PORT_TERMINAL,ZAF,1,PORT_TERMINAL,3
Asuncion,ASUN,ALL#WORLD#SOAME#PRY#ASUN,false,,CITY,PRY,1,CAPITAL,2
Hersfeld-Rotenburg,HERSFELD-ROTENBURG--GER,ALL#WORLD#EUR#DEU#HESSE#HERSFELD-ROTENBURG--GER,false,,TERRITORY,DEU,2,DISTRICT,2
Kashima,PORT_JPKSM,ALL#WORLD#ASIA#JPN#PORT_JPKSM,false,,PORT_TERMINAL,JPN,1,PORT_TERMINAL,2
Giresun,GIRSUN,ALL#WORLD#ASIA#TUR#GIRSUN,false,,STATE,TUR,1,PROVINCE,3
Dneprovsko-bugsky,PORT_UADNB,ALL#WORLD#EUR#UKR#PORT_UADNB,false,,PORT_TERMINAL,UKR,1,PORT_TERMINAL,2
Nanjing,PORT_CNNKG,ALL#WORLD#ASIA#CHN#PORT_CNNKG,false,,PORT_TERMINAL,CHN,1,PORT_TERMINAL,2
Kilis,KLS,ALL#WORLD#ASIA#TUR#KLS,false,,STATE,TUR,1,PROVINCE,2
Cham,CHAM---GER,ALL#WORLD#EUR#DEU#BAVAR#CHAM---GER,false,,TERRITORY,DEU,2,DISTRICT,2
Dingolfing-Landau,DINGOLFING-LANDAU---GER,ALL#WORLD#EUR#DEU#BAVAR#DINGOLFING-LANDAU---GER,false,,TERRITORY,DEU,2,DISTRICT,2
Pulau Laut,PLAUT,ALL#WORLD#ASIA#IDN#PLAUT,false,,CITY,IDN,1,GEOGRAPHICAL UNIT,2
Goulette,PORT_TNLGO,ALL#WORLD#AFR#TUN#PORT_TNLGO,false,,PORT_TERMINAL,TUN,1,PORT_TERMINAL,2
Neustadt an der Aisch-Bad Windsheim,DE25A,ALL#WORLD#EUR#DEU#DE2#DE25#DE25A,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Malta,MT001,ALL#WORLD#EUR#MLT#MT0#MT00#MT001,false,,DEPARTMENT,MLT,3,DEPARTMENT,4
Cloppenburg,CLOPPENBURG-GER,ALL#WORLD#EUR#DEU#LOWSA#CLOPPENBURG-GER,false,,TERRITORY,DEU,2,DISTRICT,2
Albania,AL0,ALL#WORLD#EUR#ALB#AL0,false,,NATIONAL_REGION,ALB,1,COUNTY,2
Lugo,ES112,ALL#WORLD#EUR#ESP#ES1#ES11#ES112,false,,DEPARTMENT,ESP,3,COMARCA,2
Vienna,AT13,ALL#WORLD#EUR#AUT#AT1#AT13,false,,REGION,AUT,2,DISTRICT,3
Esslingen,DE113,ALL#WORLD#EUR#DEU#DE1#DE11#DE113,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Arzew,ARZEW,ALL#WORLD#AFR#DZA#ARZEW,false,,CITY,DZA,1,PROVINCE,2
Ciwandan,CIWAN,ALL#WORLD#ASIA#IDN#CIWAN,false,,CITY,IDN,1,GEOGRAPHICAL UNIT,2
Venice,ITH35,ALL#WORLD#EUR#ITA#ITH#ITH3#ITH35,false,,DEPARTMENT,ITA,3,MUNICIPALITY,2
Erzurum,ERZM,ALL#WORLD#ASIA#TUR#ERZM,false,,STATE,TUR,1,PROVINCE,2
Taranto,PORT_ITTAR,ALL#WORLD#EUR#ITA#PORT_ITTAR,false,,PORT_TERMINAL,ITA,1,PORT_TERMINAL,3
Veneto,ITH3,ALL#WORLD#EUR#ITA#ITH#ITH3,false,,REGION,ITA,2,PROVINCE,2
Aratu,PORT_BRARB,ALL#WORLD#SOAME#BRA#PORT_BRARB,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Kayseri,TR721,ALL#WORLD#ASIA#TUR#TR7#TR72#TR721,false,,DEPARTMENT,TUR,3,DEPARTMENT,2
Kwinana (FIS),PORT_AUKWI,ALL#WORLD#OCE#AUS#PORT_AUKWI,false,,PORT_TERMINAL,AUS,1,PORT_TERMINAL,2
Darsana,DARSANA,ALL#WORLD#ASIA#BGD#DARSANA,false,,CITY,BGD,1,DIVISION,2
Algarve,PT15,ALL#WORLD#EUR#PRT#PT1#PT15,false,,REGION,PRT,2,MUNICIPALITY,2
Western Transdanubia,HUN_TRANSAN_W,ALL#WORLD#EUR#HUN#HUN_TRANSAN_W,false,,REGION,HUN,1,CAPITAL CITY,2
Palamos,PORT_ESPAL,ALL#WORLD#EUR#ESP#PORT_ESPAL,false,,PORT_TERMINAL,ESP,1,PORT_TERMINAL,2
Vlissingen,VLISSIN,ALL#WORLD#EUR#NLD#VLISSIN,false,,CITY,NLD,1,COUNTRY,2
Hatay,HTY,ALL#WORLD#ASIA#TUR#HTY,false,,STATE,TUR,1,PROVINCE,2
Zhangzhou,PORT_CNZZU,ALL#WORLD#ASIA#CHN#PORT_CNZZU,false,,PORT_TERMINAL,CHN,1,PORT_TERMINAL,2
Zarzis,ZARZIS,ALL#WORLD#AFR#TUN#ZARZIS,false,,CITY,TUN,1,GOVERNORATE,2
Pannonian Croatia,HRV_PANNON,ALL#WORLD#EUR#HRV#HRV_PANNON,false,,COUNTY,HRV,1,COUNTY,2
Palamos,PALA,ALL#WORLD#EUR#ESP#SPCAT#PALA,false,,CITY,ESP,2,PROVINCE,2
Cantabria,SPCANT,ALL#WORLD#EUR#ESP#SPCANT,false,,NATIONAL_REGION,ESP,1,AUTONOMOUS COMMUNITY,3
Marion KS,PORT_US9MN,ALL#WORLD#NOAME#USA#PORT_US9MN,false,,PORT_TERMINAL,USA,1,PORT_TERMINAL,2
Cologne,DEA2,ALL#WORLD#EUR#DEU#DEA#DEA2,false,,REGION,DEU,2,DISTRICT,2
