NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME
Bunbury,PORT_AUBUY,ALL#WORLD#OCEAN#AUS#PORT_AUBUY,false,,PORT_TERMINAL
Lautoka,LAUTK,ALL#WORLD#OCEAN#FJI#LAUTK,false,,PORT_TERMINAL
Port of Cotonou,COTONOU,ALL#WORLD#WESTA#BEN#COTONOU,false,,PORT_TERMINAL
Zhangjiagang,PORT_CNZJG,ALL#WORLD#ASIA#CHN#PORT_CNZJG,false,,PORT_TERMINAL
Duluth MN,PORT_USSUW,ALL#WORLD#NOAME#USA#PORT_USSUW,false,,PORT_TERMINAL
Krasnodar Krai,PORT_RUKRR,ALL#WORLD#CIS#RUS#PORT_RUKRR,false,,PORT_TERMINAL
Montreal,PORT_CAMTR,ALL#WORLD#NOAME#CAN#PORT_CAMTR,false,,PORT_TERMINAL
Tarjun,PORT_IDTAR,ALL#WORLD#ASIA#IDN#PORT_IDTAR,false,,PORT_TERMINAL
Maputo,PORT_MZMPM,ALL#WORLD#AFRMI#MOZ#PORT_MZMPM,false,,PORT_TERMINAL
Puget Sound,PORT_USPGQ,ALL#WORLD#NOAME#USA#PORT_USPGQ,false,,PORT_TERMINAL
Xingtai,PORT_CNXGI,ALL#WORLD#ASIA#CHN#PORT_CNXGI,false,,PORT_TERMINAL
APM,apm,ALL#WORLD#CTLAM#GTM#ESCGU#PUQGU#apm,false,,PORT_TERMINAL
Aracaju,PORT_BRAJU,ALL#WORLD#Americas#SOAME#BRA#PORT_BRAJU,false,,PORT_TERMINAL
Hambantota International Port,PORT_HAM,ALL#WORLD#ASIA#LKA#PORT_HAM,false,,PORT_TERMINAL
Safi,PORT_MASFI,ALL#WORLD#AFRMI#MAR#PORT_MASFI,false,,PORT_TERMINAL
Phuket,PHUKET_THAI,ALL#WORLD#ASIA#THA#PHUKET_THAI,false,,PORT_TERMINAL
Longkou,PORT_CNLKU,ALL#WORLD#ASIA#CHN#PORT_CNLKU,false,,PORT_TERMINAL
Alexandria & Dekheila Port,ADP,ADP,false,,PORT_TERMINAL
batumi ,BATUMI,ALL#WORLD#CIS#GEO#BATUMI,false,,PORT_TERMINAL
Umm Said,PORT_UMM_SAID,ALL#WORLD#MIDDL#QAT#PORT_UMM_SAID,false,,PORT_TERMINAL
Villa Constitucion,PORT_ARVCN,ALL#WORLD#Americas#SOAME#ARG#PORT_ARVCN,false,,PORT_TERMINAL
Sarnia,SARNIA,ALL#WORLD#NOAME#CAN#ONTAR#SARNIA,false,,PORT_TERMINAL
Perth,PORT_AUPER,ALL#WORLD#OCEAN#AUS#PORT_AUPER,false,,PORT_TERMINAL
Takamatsu,PORT_JPTAK,ALL#WORLD#ASIA#JPN#PORT_JPTAK,false,,PORT_TERMINAL
Yatsushiro,PORT_JPYAT,ALL#WORLD#ASIA#JPN#PORT_JPYAT,false,,PORT_TERMINAL
Ochakiv Port,OCHAKIV,ALL#WORLD#CIS#UKR#SOUKR#MYKOL#MYKOC#OCHAKIV,false,,PORT_TERMINAL
Port cartier,PORT_CAPCA,ALL#WORLD#NOAME#CAN#PORT_CAPCA,false,,PORT_TERMINAL
Banjarmasin,PORT_IDBDJ,ALL#WORLD#ASIA#IDN#PORT_IDBDJ,false,,PORT_TERMINAL
Annaba,PORT_DZAAE,ALL#WORLD#DZA#PORT_DZAAE,false,,PORT_TERMINAL
Campana,PORT_ARCMP,ALL#WORLD#Americas#SOAME#ARG#PORT_ARCMP,false,,PORT_TERMINAL
cape horn port,PORT_CAPE_HORN,ALL#WORLD#Americas#SOAME#ARG#PATAR#TDFPA#PORT_CAPE_HORN,false,,PORT_TERMINAL
Puerto de Ceuta,PORT_CEUTA,ALL#WORLD#EUR#ESP#PORT_CEUTA,false,,PORT_TERMINAL
Tincan Port,PORT_NGTIN,ALL#WORLD#WESTA#NGA#PORT_NGTIN,false,,PORT_TERMINAL
Port of Niteroi,PORT_NITER,ALL#WORLD#Americas#SOAME#BRA#BRASE#RIODE#PORT_NITER,false,,PORT_TERMINAL
Bolgar,PORT_BOLGAR,ALL#WORLD#CIS#RUS#PORT_BOLGAR,false,,PORT_TERMINAL
Fortaleza,PORT_BRFOR,ALL#WORLD#Americas#SOAME#BRA#PORT_BRFOR,false,,PORT_TERMINAL
Calarasi,PORT_ROCAS,ALL#WORLD#EUR#ROU#PORT_ROCAS,false,,PORT_TERMINAL
Santa Fe,PORT_ARSFN,ALL#WORLD#Americas#SOAME#ARG#PORT_ARSFN,false,,PORT_TERMINAL
Dunedin Port,PORT_DUND,ALL#WORLD#OCEAN#NZL#PORT_DUND,false,,PORT_TERMINAL
Volgograd,PORT_RUVOG,ALL#WORLD#CIS#RUS#PORT_RUVOG,false,,PORT_TERMINAL
Newcastle,PORT_AUNTL,ALL#WORLD#OCEAN#AUS#PORT_AUNTL,false,,PORT_TERMINAL
Padang,PORT_IDPDG,ALL#WORLD#ASIA#IDN#PORT_IDPDG,false,,PORT_TERMINAL
Les Sables D'Olonne,PORT_FRLSO,ALL#WORLD#EUR#FRA#PORT_FRLSO,false,,PORT_TERMINAL
Takoradi,PORT_GHTKD,ALL#WORLD#AFRMI#GHA#PORT_GHTKD,false,,PORT_TERMINAL
Ruse Oblast,PORT_BGRDU,ALL#WORLD#EUR#BGR#PORT_BGRDU,false,,PORT_TERMINAL
Sfax,PORT_TNSFA,ALL#WORLD#AFRMI#TUN#PORT_TNSFA,false,,PORT_TERMINAL
Rumoi,PORT_JPRMI,ALL#WORLD#ASIA#JPN#PORT_JPRMI,false,,PORT_TERMINAL
Port of Philadelphia,PORT_PHILA,ALL#WORLD#NOAME#USA#NOEAS#PENNS#PORT_PHILA,false,,PORT_TERMINAL
Olternita,PORT_ROOLT,ALL#WORLD#EUR#ROU#PORT_ROOLT,false,,PORT_TERMINAL
Ube,PORT_JPUBJ,ALL#WORLD#ASIA#JPN#PORT_JPUBJ,false,,PORT_TERMINAL
Tg. Mani,PORT_MYSMA,ALL#WORLD#ASIA#MYS#PORT_MYSMA,false,,PORT_TERMINAL
Belo Horizonte,PORT_BRPBO,ALL#WORLD#Americas#SOAME#BRA#PORT_BRPBO,false,,PORT_TERMINAL
Hazira Port,PORT_INHZA,ALL#WORLD#ASIA#IND#PORT_INHZA,false,,PORT_TERMINAL
Ujung Pandang,PORT_IDUPP,ALL#WORLD#ASIA#IDN#PORT_IDUPP,false,,PORT_TERMINAL
Shekou,PORT_CNSHK,ALL#WORLD#ASIA#CHN#PORT_CNSHK,false,,PORT_TERMINAL
Torres,PORT_BRTOR,ALL#WORLD#Americas#SOAME#BRA#PORT_BRTOR,false,,PORT_TERMINAL
Menzel Bourguiba,PORT_TNMBA,ALL#WORLD#AFRMI#TUN#PORT_TNMBA,false,,PORT_TERMINAL
Brake,PORT_DEBKE,ALL#WORLD#EUR#DEU#PORT_DEBKE,false,,PORT_TERMINAL
INKOO,INKOO,ALL#WORLD#EUR#FIN#INKOO,false,,PORT_TERMINAL
Yantian Port,PORT,ALL#WORLD#ASIA#CHN#PORT,false,,PORT_TERMINAL
Porto Xavier,PORT_BRPXI,ALL#WORLD#Americas#SOAME#BRA#PORT_BRPXI,false,,PORT_TERMINAL
Port Vicentin,VICENTIN,ALL#WORLD#Americas#SOAME#ARG#UPRIVER#VICENTIN,false,,PORT_TERMINAL
Izmit,PORT_TRIZT,ALL#WORLD#WESTE#TUR#PORT_TRIZT,false,,PORT_TERMINAL
Busan,PORT_KRPUS,ALL#WORLD#ASIA#KOR#PORT_KRPUS,false,,PORT_TERMINAL
tachibana Port,PORT_TACHIBANA,ALL#WORLD#ASIA#JPN#PORT_TACHIBANA,false,,PORT_TERMINAL
Lumut,PORT_MYLUM,ALL#WORLD#ASIA#MYS#PORT_MYLUM,false,,PORT_TERMINAL
Incheon,PORT_KRINC,ALL#WORLD#ASIA#KOR#PORT_KRINC,false,,PORT_TERMINAL
Curitiba,PORT_BRCWB,ALL#WORLD#Americas#SOAME#BRA#PORT_BRCWB,false,,PORT_TERMINAL
Gola Pristan,PORT_GOLA,ALL#WORLD#ASIA#IND#PORT_GOLA,false,,PORT_TERMINAL
GRANIT PORT,GRANIT_PORT,GRANIT_PORT,false,,PORT_TERMINAL
Cobh,PORT_IECOB,ALL#WORLD#EUR#IRL#PORT_IECOB,false,,PORT_TERMINAL
Lom,PORT_BGLOM,ALL#WORLD#EUR#BGR#PORT_BGLOM,false,,PORT_TERMINAL
Port Esquivel,PORT_ESQ,ALL#WORLD#CTLAM#JAM#PORT_ESQ,false,,PORT_TERMINAL
Destrehan LA,PORT_USNEW,ALL#WORLD#NOAME#USA#PORT_USNEW,false,,PORT_TERMINAL
ICD Birgunj,ICDBIR,ALL#WORLD#ASIA#NPL#ICDBIR,false,,PORT_TERMINAL
Omaezaki,PORT_JPOMZ,ALL#WORLD#ASIA#JPN#PORT_JPOMZ,false,,PORT_TERMINAL
Port of Slavyanka,PORT_SLAV,ALL#WORLD#CIS#RUS#PORT_SLAV,false,,PORT_TERMINAL
Zhoushan,PORT_CNZOS,ALL#WORLD#ASIA#CHN#PORT_CNZOS,false,,PORT_TERMINAL
Hampton NE,PORT_USHAX,ALL#WORLD#NOAME#USA#PORT_USHAX,false,,PORT_TERMINAL
Sriracha Harbour Port,SRIRACHA,ALL#WORLD#ASIA#THA#SRIRACHA,false,,PORT_TERMINAL
Campos dos Goytacazes,PORT_BRCGZ,ALL#WORLD#Americas#SOAME#BRA#PORT_BRCGZ,false,,PORT_TERMINAL
Gran Canaria,GRAN_CANARIA,GRAN_CANARIA,false,,PORT_TERMINAL
Keo Phos Port,KPP,ALL#WORLD#ASIA#KHM#KPP,false,,PORT_TERMINAL
Santa Cruz do Sul,SANTA_CRUZ,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#SANTA_CRUZ,false,,PORT_TERMINAL
Termini Imerese,TERIMES,ALL#WORLD#EUR#ITA#ITAI#ITSIC#TERIMES,false,,PORT_TERMINAL
Puerto Angamos port,PUERTO-ANGAMOS,ALL#WORLD#OSAM#CHL#PORT_ANTO#PUERTO-ANGAMOS,false,,PORT_TERMINAL
Palu,PORT_IDPAL,ALL#WORLD#ASIA#IDN#PORT_IDPAL,false,,PORT_TERMINAL
Nikolayev,PORT_NIKOLAY,ALL#WORLD#CIS#UKR#PORT_NIKOLAY,false,,PORT_TERMINAL
Arzew,PORT_DZAZW,ALL#WORLD#DZA#PORT_DZAZW,false,,PORT_TERMINAL
Gangavaram Port,GANGAVARAM,GANGAVARAM,false,,PORT_TERMINAL
Boston,PORT_USBOS,ALL#WORLD#NOAME#USA#PORT_USBOS,false,,PORT_TERMINAL
Hedland,PORT_AUPHE,ALL#WORLD#OCEAN#AUS#PORT_AUPHE,false,,PORT_TERMINAL
Imabari,PORT_JPIMB,ALL#WORLD#ASIA#JPN#PORT_JPIMB,false,,PORT_TERMINAL
ponta da madeira,PORT_BRPMA,ALL#WORLD#Americas#SOAME#BRA#PORT_BRPMA,false,,PORT_TERMINAL
HUELVA,PORT_ESHUV,ALL#WORLD#EUR#ESP#PORT_ESHUV,false,,PORT_TERMINAL
Naoetsu,NAO,ALL#WORLD#ASIA#JPN#NIIG#NAO,false,,PORT_TERMINAL
Bahia Blanca,PORT_ARBHI,ALL#WORLD#Americas#SOAME#ARG#PORT_ARBHI,false,,PORT_TERMINAL
Aioi,PORT_JPAIO,ALL#WORLD#ASIA#JPN#PORT_JPAIO,false,,PORT_TERMINAL
Corabia,PORT_ROCOB,ALL#WORLD#EUR#ROU#PORT_ROCOB,false,,PORT_TERMINAL
Port of Basra,PORT_BAS,ALL#WORLD#AFRMI#IRQ#PORT_BAS,false,,PORT_TERMINAL
Nelson Port,PORT_NELSON,ALL#WORLD#OCEAN#NZL#PORT_NELSON,false,,PORT_TERMINAL
Setúbal,SETUBAL,ALL#WORLD#EUR#PRT#SETUBAL,false,,PORT_TERMINAL
Makassar,PORT_IDMAK,ALL#WORLD#ASIA#IDN#PORT_IDMAK,false,,PORT_TERMINAL
Toledo OH,PORT_USTOL,ALL#WORLD#NOAME#USA#PORT_USTOL,false,,PORT_TERMINAL
Luanda,PORT_AOLAD,ALL#WORLD#CWA#AGO#PORT_AOLAD,false,,PORT_TERMINAL
ICD Palwal Port,PORT_INPWL,ALL#WORLD#ASIA#IND#PORT_INPWL,false,,PORT_TERMINAL
Abashiri,PORT_JPABA,ALL#WORLD#ASIA#JPN#PORT_JPABA,false,,PORT_TERMINAL
Kazan,PORT_RUKZN,ALL#WORLD#CIS#RUS#PORT_RUKZN,false,,PORT_TERMINAL
Rengat,PORT_IDRGT,ALL#WORLD#ASIA#IDN#PORT_IDRGT,false,,PORT_TERMINAL
Pascagoula,PORT_USPGL,ALL#WORLD#NOAME#USA#PORT_USPGL,false,,PORT_TERMINAL
Aomori,PORT_JPAOJ,ALL#WORLD#ASIA#JPN#PORT_JPAOJ,false,,PORT_TERMINAL
Haneda,HANE,ALL#WORLD#ASIA#JPN#TOKYO#HANE,false,,PORT_TERMINAL
Parana,PORT_BRPRX,ALL#WORLD#Americas#SOAME#BRA#PORT_BRPRX,false,,PORT_TERMINAL
Longview WA,PORT_USLOG,ALL#WORLD#NOAME#USA#PORT_USLOG,false,,PORT_TERMINAL
Port of Puerto La Cruz,PORT_LCR,ALL#WORLD#OSAM#VEN#PORT_LCR,false,,PORT_TERMINAL
Mina Qabus,PORT_OMMNQ,ALL#WORLD#MIDDL#OMN#PORT_OMMNQ,false,,PORT_TERMINAL
Krishnapatnam,PORT_INKRI,ALL#WORLD#ASIA#IND#PORT_INKRI,false,,PORT_TERMINAL
Cilegon,PORT_IDCGN,ALL#WORLD#ASIA#IDN#PORT_IDCGN,false,,PORT_TERMINAL
Praia Mole Port ,PORT_PMOL,ALL#WORLD#Americas#SOAME#BRA#PORT_PMOL,false,,PORT_TERMINAL
Great yarmouth,PORT_GBGTY,ALL#WORLD#EUR#GBR#PORT_GBGTY,false,,PORT_TERMINAL
Phu My,PORT_VNPHU,ALL#WORLD#ASIA#VNM#PORT_VNPHU,false,,PORT_TERMINAL
Batangas,PORT_PHBTG,ALL#WORLD#ASIA#PHL#PORT_PHBTG,false,,PORT_TERMINAL
Port of Keelung,PORT_KEE,ALL#WORLD#ASIA#TWN#PORT_KEE,false,,PORT_TERMINAL
Port Dickson,PORT_MYPDI,ALL#WORLD#ASIA#MYS#PORT_MYPDI,false,,PORT_TERMINAL
Greentour-Ex (Bunge),GREENTOUR_BUNGE,ALL#WORLD#CIS#UKR#SOUKR#MYKOL#MYKOC#GREENTOUR_BUNGE,false,,PORT_TERMINAL
Hosojima,PORT_JPHSM,ALL#WORLD#ASIA#JPN#PORT_JPHSM,false,,PORT_TERMINAL
Lubeck,PORT_DELBC,ALL#WORLD#EUR#DEU#PORT_DELBC,false,,PORT_TERMINAL
Weymouth Harbour,PORT_GBWHS,ALL#WORLD#EUR#GBR#PORT_GBWHS,false,,PORT_TERMINAL
Sooma,PORT_JPSMA,ALL#WORLD#ASIA#JPN#PORT_JPSMA,false,,PORT_TERMINAL
Le havre,PORT_LE_HAVRE,ALL#WORLD#EUR#FRA#PORT_LE_HAVRE,false,,PORT_TERMINAL
Kure,PORT_JPKRE,ALL#WORLD#ASIA#JPN#PORT_JPKRE,false,,PORT_TERMINAL
Sumatra,PORT_IDTRA,ALL#WORLD#ASIA#IDN#PORT_IDTRA,false,,PORT_TERMINAL
Aden (Passing),PORT_ADEN_PASSING,ALL#WORLD#AFRMI#YEM#PORT_ADEN_PASSING,false,,PORT_TERMINAL
Egersund,EGERSUND,ALL#WORLD#WESTE#NOR#EGERSUND,false,,PORT_TERMINAL
Amurang,PORT_IDTZD,ALL#WORLD#ASIA#IDN#PORT_IDTZD,false,,PORT_TERMINAL
Pointe Noire,PNTN,ALL#WORLD#CWA#COG#PNTN,false,,PORT_TERMINAL
Wallaroo,PORT_AUWAL,ALL#WORLD#OCEAN#AUS#PORT_AUWAL,false,,PORT_TERMINAL
Montego Bay,PORT_MONB,ALL#WORLD#CTLAM#JAM#PORT_MONB,false,,PORT_TERMINAL
Mudra,MUDRA,ALL#WORLD#ASIA#IND#MUDRA,false,,PORT_TERMINAL
Karatsu,PORT_JPKAR,ALL#WORLD#ASIA#JPN#PORT_JPKAR,false,,PORT_TERMINAL
Port of LA LIBERTAD,PORT_LALIB,ALL#WORLD#OSAM#ECU#PORT_LALIB,false,,PORT_TERMINAL
Aps,PORT_APS,PORT_APS,false,,PORT_TERMINAL
Poole,PORT_GBPOOL,ALL#WORLD#EUR#GBR#PORT_GBPOOL,false,,PORT_TERMINAL
Dnipriany,PORT_DNIPRI,ALL#WORLD#CIS#UKR#PORT_DNIPRI,false,,PORT_TERMINAL
Tekirdag,PORT_TRTEK,ALL#WORLD#WESTE#TUR#PORT_TRTEK,false,,PORT_TERMINAL
Outport,OUTPORT,ALL#WORLD#ASIA#IDN#OUTPORT,false,,PORT_TERMINAL
Varna,PORT_BGVAR,ALL#WORLD#EUR#BGR#PORT_BGVAR,false,,PORT_TERMINAL
Fushiki,PORT_JPFTX,ALL#WORLD#ASIA#JPN#PORT_JPFTX,false,,PORT_TERMINAL
Port Chalmers,CHALMERS,ALL#WORLD#OCEAN#NZL#CHALMERS,false,,PORT_TERMINAL
Motril,PORT_ESMOT,ALL#WORLD#EUR#ESP#PORT_ESMOT,false,,PORT_TERMINAL
PACIFIC,PORT_USPFC,ALL#WORLD#NOAME#USA#PORT_USPFC,false,,PORT_TERMINAL
Jakarta,PORT_IDJKT,ALL#WORLD#ASIA#IDN#PORT_IDJKT,false,,PORT_TERMINAL
Pechischi,PORT_PECHISCHI,ALL#WORLD#CIS#RUS#PORT_PECHISCHI,false,,PORT_TERMINAL
Geelong,PORT_AUGEX,ALL#WORLD#OCEAN#AUS#PORT_AUGEX,false,,PORT_TERMINAL
Port of Cartagena,CARTAGENE,ALL#WORLD#EUR#ESP#CARTAGENE,false,,PORT_TERMINAL
Rockhampton,PORT_AUROK,ALL#WORLD#OCEAN#AUS#PORT_AUROK,false,,PORT_TERMINAL
Braila,PORT_ROBRA,ALL#WORLD#EUR#ROU#PORT_ROBRA,false,,PORT_TERMINAL
Rethymno,RETHY,ALL#WORLD#EUR#GRC#RETHY,false,,PORT_TERMINAL
Fateh Oil Terminal,PORT_SAFOT,ALL#WORLD#AFRMI#SAU#PORT_SAFOT,false,,PORT_TERMINAL
hadong Port,PORT_HADONG,ALL#WORLD#ASIA#KOR#PORT_HADONG,false,,PORT_TERMINAL
San Francisco,PORT_USSFO,ALL#WORLD#NOAME#USA#PORT_USSFO,false,,PORT_TERMINAL
Mar del Plata,MAR-DEL-PLATA,ALL#WORLD#Americas#SOAME#ARG#BUCAR#MAR-DEL-PLATA,false,,PORT_TERMINAL
Callao,PORT_PECLL,ALL#WORLD#OSAM#PER#PORT_PECLL,false,,PORT_TERMINAL
Sheerness,SHERNSS,ALL#WORLD#EUR#GBR#SHERNSS,false,,PORT_TERMINAL
Visakhapatnam,PORT_INVTZ,ALL#WORLD#ASIA#IND#PORT_INVTZ,false,,PORT_TERMINAL
Illichivsk Grain Terminal (Glencore),ILLI_GRAIN_GLENCORE,ALL#WORLD#CIS#UKR#SOUKR#ODESAO#CHORN#ILLI_GRAIN_GLENCORE,false,,PORT_TERMINAL
Puerto Montt,PORT_CLPMO,ALL#WORLD#OSAM#CHL#PORT_CLPMO,false,,PORT_TERMINAL
Ishigaki,PORT_JPISG,ALL#WORLD#ASIA#JPN#PORT_JPISG,false,,PORT_TERMINAL
Balchik,PORT_BGBAL,ALL#WORLD#EUR#BGR#PORT_BGBAL,false,,PORT_TERMINAL
Mina Khalid Port,MINA-KHALID,ALL#WORLD#UAE#MINA-KHALID,false,,PORT_TERMINAL
Beaumont TX,PORT_USBPT,ALL#WORLD#NOAME#USA#PORT_USBPT,false,,PORT_TERMINAL
Taiping,TPNG,ALL#WORLD#ASIA#CHN#TPNG,false,,PORT_TERMINAL
Merak,MERAK,ALL#WORLD#ASIA#IDN#MERAK,false,,PORT_TERMINAL
Fangcheng,PORT_CNFAN,ALL#WORLD#ASIA#CHN#PORT_CNFAN,false,,PORT_TERMINAL
Allseeds Black Sea,ALLSEEDS,ALL#WORLD#CIS#UKR#SOUKR#ODESAO#YUZHN#ALLSEEDS,false,,PORT_TERMINAL
Ciwandan,PORT_IDCIW,ALL#WORLD#ASIA#IDN#PORT_IDCIW,false,,PORT_TERMINAL
Balikpapan,PORT_IDBPN,ALL#WORLD#ASIA#IDN#PORT_IDBPN,false,,PORT_TERMINAL
Qinhuangdao,PORT_CNSHP,ALL#WORLD#ASIA#CHN#PORT_CNSHP,false,,PORT_TERMINAL
Port Elizabeth,PORT_ZAPLZ,ALL#WORLD#EASTA#ZAF#PORT_ZAPLZ,false,,PORT_TERMINAL
Santa Helena,PORT_BRSNH,ALL#WORLD#Americas#SOAME#BRA#PORT_BRSNH,false,,PORT_TERMINAL
Vlissingen,PORT_NLVLI,ALL#WORLD#EUR#NLD#PORT_NLVLI,false,,PORT_TERMINAL
New Chitose Airport,NEW_CH_AIR,ALL#WORLD#ASIA#JPN#NEW_CH_AIR,false,,PORT_TERMINAL
Mariupol,PORT_UAMPW,ALL#WORLD#CIS#UKR#PORT_UAMPW,false,,PORT_TERMINAL
Sydney,PORT_AUSYD,ALL#WORLD#OCEAN#AUS#PORT_AUSYD,false,,PORT_TERMINAL
Other Ports Pen. Malaysia,OTHER_PORTS_P-MALAYSIA,ALL#WORLD#ASIA#MYS#PENINSULAR_MALAYSIA#OTHER_PORTS_P-MALAYSIA,false,,PORT_TERMINAL
Aveiro,PORT_PTAVE,ALL#WORLD#EUR#PRT#PORT_PTAVE,false,,PORT_TERMINAL
Qinzhou,PORT_CNQZH,ALL#WORLD#ASIA#CHN#PORT_CNQZH,false,,PORT_TERMINAL
KHOMS,KHOMS,ALL#WORLD#AFRMI#LBY#KHOMS,false,,PORT_TERMINAL
Alger,PORT_DZALG,ALL#WORLD#DZA#PORT_DZALG,false,,PORT_TERMINAL
Dhekelia,PORT_CYDKL,ALL#WORLD#EUR#CYP#PORT_CYDKL,false,,PORT_TERMINAL
Olvia,PORT_UAOCT,ALL#WORLD#CIS#UKR#PORT_UAOCT,false,,PORT_TERMINAL
Umm Qasr,PORT_IQUQR,ALL#WORLD#AFRMI#IRQ#PORT_IQUQR,false,,PORT_TERMINAL
trincomalee Port,PORT_TRINCOMALEE,ALL#WORLD#ASIA#LKA#PORT_TRINCOMALEE,false,,PORT_TERMINAL
Trombetas Port,PORT_BRBTB,ALL#WORLD#Americas#SOAME#BRA#PORT_BRBTB,false,,PORT_TERMINAL
Maceio,PORT_BRMCZ,ALL#WORLD#Americas#SOAME#BRA#PORT_BRMCZ,false,,PORT_TERMINAL
Transservice,TRANSSERVICE,ALL#WORLD#CIS#UKR#SOUKR#ODESAO#CHORN#TRANSSERVICE,false,,PORT_TERMINAL
Cai Lan,PORT_VNCLN,ALL#WORLD#ASIA#VNM#PORT_VNCLN,false,,PORT_TERMINAL
EPQ,epq,ALL#WORLD#CTLAM#GTM#ESCGU#PUQGU#epq,false,,PORT_TERMINAL
Goa,PORT_INGOI,ALL#WORLD#ASIA#IND#PORT_INGOI,false,,PORT_TERMINAL
Damietta,PORT_EGDAM,ALL#WORLD#AFRMI#EGY#PORT_EGDAM,false,,PORT_TERMINAL
Cáceres,PORT_ESCCS,ALL#WORLD#EUR#ESP#PORT_ESCCS,false,,PORT_TERMINAL
Lyttelton,LYTT,ALL#WORLD#OCEAN#NZL#LYTT,false,,PORT_TERMINAL
Mongla,MNGLA,ALL#WORLD#ASIA#BGD#MNGLA,false,,PORT_TERMINAL
Semikarakorsk,PORT_RUSKK,ALL#WORLD#CIS#RUS#PORT_RUSKK,false,,PORT_TERMINAL
Vostochny Port,PORT_VOST,ALL#WORLD#CIS#RUS#PORT_VOST,false,,PORT_TERMINAL
Fremantle,PORT_AUFRE,ALL#WORLD#OCEAN#AUS#PORT_AUFRE,false,,PORT_TERMINAL
kwangyang Port,PORT_KWANGYANG,ALL#WORLD#ASIA#KOR#PORT_KWANGYANG,false,,PORT_TERMINAL
Puerto Barrios,PORT_GTPBR,ALL#WORLD#CTLAM#GTM#PORT_GTPBR,false,,PORT_TERMINAL
Port of St John,PORT_SJO,ALL#WORLD#NOAME#CAN#NEWBR#PORT_SJO,false,,PORT_TERMINAL
Owendo,PORT_OWD,ALL#WORLD#CWA#GAB#PORT_OWD,false,,PORT_TERMINAL
Himeji,PORT_JPHIM,ALL#WORLD#ASIA#JPN#PORT_JPHIM,false,,PORT_TERMINAL
Safaga,SAFAGAPORT,ALL#WORLD#AFRMI#EGY#SAFAGAPORT,false,,PORT_TERMINAL
kinuura Port,PORT_KINUURA,ALL#WORLD#ASIA#JPN#PORT_KINUURA,false,,PORT_TERMINAL
Bassens,PORT_FRBAS,ALL#WORLD#EUR#FRA#PORT_FRBAS,false,,PORT_TERMINAL
Vitove,PORT_CHEVI,ALL#WORLD#CIS#UKR#PORT_CHEVI,false,,PORT_TERMINAL
yeosu Port,PORT_YEOSU,ALL#WORLD#ASIA#KOR#PORT_YEOSU,false,,PORT_TERMINAL
Port of Punta Arenas,PORT_PUNA,ALL#WORLD#OSAM#CHL#PORT_PUNA,false,,PORT_TERMINAL
Djibouti,PORT_DJJIB,ALL#WORLD#AFRMI#DJI#PORT_DJJIB,false,,PORT_TERMINAL
Uruguaiana,PORT_BRURG,ALL#WORLD#Americas#SOAME#BRA#PORT_BRURG,false,,PORT_TERMINAL
Porbandar,PORT_INPBD,ALL#WORLD#ASIA#IND#PORT_INPBD,false,,PORT_TERMINAL
Komatsu Airport,KOMA_AIR,ALL#WORLD#ASIA#JPN#KOMA_AIR,false,,PORT_TERMINAL
Ibicuy,PORT_ARIBY,ALL#WORLD#Americas#SOAME#ARG#PORT_ARIBY,false,,PORT_TERMINAL
Vancouver,PORT_CAVAN,ALL#WORLD#NOAME#CAN#PORT_CAVAN,false,,PORT_TERMINAL
Quebec,PORT_CAQUE,ALL#WORLD#NOAME#CAN#PORT_CAQUE,false,,PORT_TERMINAL
Amagasaki,PORT_JPAMX,ALL#WORLD#ASIA#JPN#PORT_JPAMX,false,,PORT_TERMINAL
Onomichiitozaki,PORT_JPONX,ALL#WORLD#ASIA#JPN#PORT_JPONX,false,,PORT_TERMINAL
Oofunato,PORT_JPOFT,ALL#WORLD#ASIA#JPN#PORT_JPOFT,false,,PORT_TERMINAL
Port of Odesa,PORT_ODES,ALL#WORLD#CIS#UKR#PORT_ODES,false,,PORT_TERMINAL
Golfito,PORT_CRGOL,ALL#WORLD#CTLAM#CRI#PORT_CRGOL,false,,PORT_TERMINAL
Necochea,PORT_ARNEC,ALL#WORLD#Americas#SOAME#ARG#PORT_ARNEC,false,,PORT_TERMINAL
Kolkata,PORT_INCCU,ALL#WORLD#ASIA#IND#PORT_INCCU,false,,PORT_TERMINAL
Sandakan Port,SANDAKAN_PORT,ALL#WORLD#ASIA#MYS#SABAH_SARAWAK#SANDAKAN_PORT,false,,PORT_TERMINAL
Port Buenaventura,PORT_BUEN,ALL#WORLD#OSAM#COL#PORT_BUEN,false,,PORT_TERMINAL
Dalian,PORT_CNDLC,ALL#WORLD#ASIA#CHN#PORT_CNDLC,false,,PORT_TERMINAL
Pasir Gudang Port,PASIR_GUDANG_PORT,ALL#WORLD#ASIA#MYS#PENINSULAR_MALAYSIA#PASIR_GUDANG_PORT,false,,PORT_TERMINAL
Mauá,PORT_BRMWA,ALL#WORLD#Americas#SOAME#BRA#PORT_BRMWA,false,,PORT_TERMINAL
Praia da vitoria,PORT_PTPRV,ALL#WORLD#EUR#PRT#PORT_PTPRV,false,,PORT_TERMINAL
